Date,Open,High,Low,Close,Adj Close,Volume
1998/10/19,105.6875,106.8125,105.5,106.375,71.686569,7915900
1998/10/20,107.5625,108.796875,106.09375,107,72.10778,14611600
1998/10/21,106.875,107.625,105.875,106.625,71.855019,9178400
1998/10/22,106.78125,108.46875,106.15625,108.21875,72.929092,8277500
1998/10/23,107.96875,108,106.78125,106.84375,72.002472,6237200
1998/10/26,107.71875,108.46875,106.78125,107.625,72.528931,5838600
1998/10/27,108.4375,108.96875,106.28125,107,72.10778,10089700
1998/10/28,106.5625,107.53125,106.03125,106.8125,71.981392,5650600
1998/10/29,107.09375,109.4375,106.625,109.40625,73.72934,9625600
1998/10/30,110.125,110.90625,109.5,110,74.129456,9872800
1998/11/2,110.8125,111.875,110.1875,111.875,75.393036,6501400
1998/11/3,111.59375,111.8125,110.75,111.0625,74.845497,6866000
1998/11/4,112.46875,113.09375,111.09375,112.25,75.645775,8233600
1998/11/5,111.53125,113.9375,111.125,113.78125,76.677666,6841500
1998/11/6,113.46875,114.5625,113.3125,114.125,76.909302,5224800
1998/11/9,113.9375,114.25,112.5,113.3125,76.361778,6188700
1998/11/10,113,113.9375,112.25,113,76.151161,14015200
1998/11/11,113.8125,114,111.890625,112.25,75.645775,10922400
1998/11/12,112.3125,113.125,111.6875,112.125,75.561501,5457400
1998/11/13,112.21875,113.21875,112.125,113.21875,76.298576,5524600
1998/11/16,114.21875,114.359375,112.890625,114.0625,76.867218,6023700
1998/11/17,113.65625,115.625,113,114.0625,76.867218,9058900
1998/11/18,114.3125,115,113.5,114.75,77.330505,4567700
1998/11/19,115.28125,115.90625,114.625,115.75,78.00441,5249300
1998/11/20,116.359375,116.75,115.84375,116.625,78.594086,5562000
1998/11/23,117.46875,119.625,117.15625,119.375,80.447311,7151300
1998/11/24,119,119.65625,118.453125,118.625,79.941895,5323700
1998/11/25,118.9375,119.1875,118.21875,118.625,79.941895,4393500
1998/11/27,119.46875,119.71875,119.015625,119.5,80.531563,4557900
1998/11/30,119.015625,119.375,116.125,116.125,78.257156,8705400
1998/12/1,116.125,118.03125,115.21875,117.625,79.268021,8950600
1998/12/2,117.21875,117.90625,116,117.28125,79.036324,7495500
1998/12/3,117.25,118.3125,115.09375,115.34375,77.730644,12145300
1998/12/4,116.625,118.5,116.5,118.375,79.773399,10339500
1998/12/7,118.0625,119.46875,118,118.9375,80.152489,4290000
1998/12/8,118.53125,119.75,117.5,118.40625,79.794479,10102600
1998/12/9,118.6875,118.96875,117.875,118.625,79.941895,5327900
1998/12/10,118.84375,118.84375,116.71875,116.890625,78.773109,5966600
1998/12/11,116.4375,117.34375,115.5625,117.125,78.931023,8198200
1998/12/14,116.15625,116.40625,113.75,113.75,76.656624,9521400
1998/12/15,114.6875,116.75,114.53125,116.6875,78.636162,9631500
1998/12/16,117.125,117.125,115.75,116.53125,78.530891,7260000
1998/12/17,117.21875,118.59375,117.03125,118.390625,79.783989,6914700
1998/12/18,118.3125,119.125,117.875,118.5,80.122925,4802400
1998/12/21,119.25,121.34375,119,120.15625,81.242798,8580700
1998/12/22,120.40625,121.21875,119.1875,120.6875,81.601967,5461100
1998/12/23,121.1875,123.21875,120.8125,123.21875,83.313499,7791000
1998/12/24,123.15625,123.25,122.5,122.6875,82.954323,1507100
1998/12/28,123.25,123.3125,122,122.375,82.742989,4203600
1998/12/29,122.71875,124.484375,122.125,124.3125,84.053032,3935800
1998/12/30,123.9375,124.75,123.03125,123.3125,83.3769,6810700
1998/12/31,123.3125,123.9375,122.46875,123.3125,83.3769,6790500
1999/1/4,123.375,125.21875,121.71875,123.03125,83.186729,9450400
1999/1/5,122.9375,124.875,122.9375,124.4375,84.137527,8031000
1999/1/6,125.8125,127.75,125.75,127.4375,86.165947,7737700
1999/1/7,126.375,127.21875,125.78125,126.8125,85.743378,5504900
1999/1/8,128.1875,128.5,125.96875,127.75,86.377289,6224400
1999/1/11,127.6875,127.6875,125.21875,126.53125,85.553253,7578300
1999/1/12,126.21875,126.21875,123.75,124.25,84.010773,7768800
1999/1/13,120.40625,125.125,120.375,123.375,83.419151,10810600
1999/1/14,123.625,123.90625,120.90625,121.21875,81.961227,11400700
1999/1/15,122.375,124.78125,122.0625,124.375,84.095291,7817700
1999/1/19,125.296875,125.625,123.5,125.1875,84.644653,6535100
1999/1/20,126.09375,127.9375,125.03125,126.1875,85.320786,6534400
1999/1/21,125.578125,125.84375,122.59375,122.84375,83.059952,6937500
1999/1/22,122.125,123.84375,121.78125,122.5625,82.869736,7522300
1999/1/25,123.28125,124,121.90625,123.8125,83.714973,5700300
1999/1/26,124.125,126.0625,123.625,126.0625,85.236305,6047000
1999/1/27,126.375,126.625,124.15625,124.59375,84.24321,7399400
1999/1/28,125.25,126.96875,125.1875,126.6875,85.658882,5961700
1999/1/29,127.34375,128.296875,125.40625,127.65625,86.313889,6456800
1999/2/1,128.6875,128.6875,126.90625,126.90625,85.806747,9426800
1999/2/2,127.078125,127.21875,124.765625,126.125,85.278534,9194500
1999/2/3,125.6875,127.9375,125.65625,127.40625,86.144844,10290700
1999/2/4,127.375,127.5,124.78125,125.5,84.855942,7761100
1999/2/5,125.65625,125.65625,123.21875,124.0625,83.883972,7516100
1999/2/8,125.09375,125.09375,123.34375,124.3125,84.053032,8528400
1999/2/9,124.375,124.5,121.515625,121.53125,82.172508,8985700
1999/2/10,122.125,123,121.328125,122.3125,82.700745,6936700
1999/2/11,123.0625,126.09375,122.5,125.125,84.602402,9181800
1999/2/12,124.8125,125.5,122.625,123.625,83.588165,10676600
1999/2/16,124.75,125.625,122.875,122.875,83.081078,6915500
1999/2/17,123.1875,125.359375,122.25,122.75,82.996574,7858100
1999/2/18,123.1875,124.375,122.21875,123.71875,83.65155,9048900
1999/2/19,124,125.75,123.375,124.25,84.010773,5312200
1999/2/22,124.4375,127.71875,124.28125,127.5625,86.250481,10695800
1999/2/23,127.59375,128.5,126.59375,127.5,86.208244,7770700
1999/2/24,127.84375,128.84375,125,125.25,84.686928,7271000
1999/2/25,124.53125,125.28125,122.6875,124.0625,83.883972,11633000
1999/2/26,124.75,124.84375,122.8125,123.5625,83.545898,9621300
1999/3/1,123.65625,124.3125,122.375,123.90625,83.778351,7607200
1999/3/2,124.5,125.3125,122.3125,122.8125,83.038803,9651500
1999/3/3,123.09375,123.5625,121.78125,123.46875,83.482529,7881400
1999/3/4,124.0625,125.484375,123.265625,125.03125,84.538979,8256400
1999/3/5,127.5,128.125,126.5625,127.546875,86.239914,10703100
1999/3/8,128.28125,128.796875,127.25,128.375,86.799858,4802200
1999/3/9,128.125,129.9375,127.75,128.0625,86.588554,7893400
1999/3/10,128.46875,129.25,127.78125,129.1875,87.349258,3950000
1999/3/11,129.6875,131.1875,128.875,130.625,88.321182,6583700
1999/3/12,131,131.03125,129.21875,129.375,87.476013,5286500
1999/3/15,129.9375,131.25,129.5,131.21875,88.722633,5394400
1999/3/16,131.125,131.65625,130.46875,130.71875,88.38456,4547500
1999/3/17,130.6875,130.9375,129.625,130.15625,88.004204,4524100
1999/3/18,129.78125,132.375,129.75,132.25,89.419937,3506300
1999/3/19,132.3125,132.625,129.6875,129.6875,87.899994,5526700
1999/3/22,130.0625,130.59375,129.421875,129.9375,88.069405,4603800
1999/3/23,129.3125,129.53125,125.703125,126.1875,85.527756,9713800
1999/3/24,126.84375,127.171875,125.625,126.90625,86.014893,6280900
1999/3/25,128.0625,129.5,127.75,129.5,87.772896,6639600
1999/3/26,128.625,129.125,127.71875,128.5625,87.137451,6159700
1999/3/29,129.15625,131.4375,129.15625,131.15625,88.895493,5863900
1999/3/30,129.9375,131.21875,129.5625,130.46875,88.429482,5401400
1999/3/31,131.15625,131.609375,128.3125,128.375,87.010376,7413600
1999/4/1,129.6875,129.6875,128.125,129.34375,87.667007,7683600
1999/4/5,130.9375,132.59375,130.25,132.40625,89.742722,5791100
1999/4/6,132.1875,132.984375,131.15625,132.09375,89.530922,5381300
1999/4/7,132.6875,133.375,131.375,133.15625,90.251053,6248600
1999/4/8,133.1875,134.9375,132.28125,134.84375,91.394768,5909100
1999/4/9,134.4375,135.5,133.59375,134.875,91.415977,4365800
1999/4/12,133.46875,136.40625,133.21875,136.3125,92.390289,8213200
1999/4/13,136.25,136.46875,134.5,135.4375,91.797226,10071400
1999/4/14,136.0625,136.0625,132.6875,133.15625,90.251053,11551700
1999/4/15,133.4375,133.5625,131,132.65625,89.912148,11150000
1999/4/16,132.90625,132.90625,131.1875,131.53125,89.149635,6476200
1999/4/19,132.6875,134.53125,128.375,129.5,87.772896,12487200
1999/4/20,129.8125,131.1875,129,131.125,88.874283,9049600
1999/4/21,131.0625,135.625,130.40625,134.875,91.415977,5772200
1999/4/22,135.125,136.375,134.390625,136.15625,92.284393,6897400
1999/4/23,135.875,136.75,135,135.8125,92.051384,4593100
1999/4/26,136.5,136.8125,135.46875,136.59375,92.58091,3606500
1999/4/27,137.125,137.5,135.84375,137.25,93.025711,5147200
1999/4/28,136.4375,137.25,135,135.375,91.754883,5544300
1999/4/29,135.5625,136.0625,133.8125,134.34375,91.055893,9824300
1999/4/30,135.09375,135.625,131.5,133.25,90.314575,10991900
1999/5/3,133.4375,135.84375,133.09375,135.6875,91.96666,10709700
1999/5/4,135.125,135.8125,133.125,133.75,90.653473,10509300
1999/5/5,133.9375,135.0625,131.84375,134.8125,91.373627,10032300
1999/5/6,134.4375,135.125,132.375,133.984375,90.812355,13507200
1999/5/7,134.5,135.125,133.4375,135,91.500687,8680700
1999/5/10,134.84375,135.71875,133.53125,134.328125,91.045319,5580100
1999/5/11,135.3125,136.875,134.71875,135.6875,91.96666,7000600
1999/5/12,135.75,137.21875,131.5,136.75,92.686813,13865800
1999/5/13,137.25,138,136.8125,137.34375,93.089287,4485700
1999/5/14,134.5625,135.875,133.5,133.78125,90.674629,8370100
1999/5/17,133.625,134.484375,132.375,134.1875,90.950012,6268100
1999/5/18,134.53125,134.984375,132.625,133.9375,90.780556,8218600
1999/5/19,134.46875,135,133.25,134.90625,91.437172,5052400
1999/5/20,135.125,135.59375,134.0625,134.09375,90.886467,4670400
1999/5/21,134.125,134.6875,132.59375,133.34375,90.378075,6418200
1999/5/24,133.84375,133.84375,130.390625,131.125,88.874283,7952000
1999/5/25,131.375,132.34375,128.4375,129,87.434006,15406400
1999/5/26,129.3125,131,128.09375,130.4375,88.408356,12575900
1999/5/27,129.84375,130.28125,128,128.5625,87.137451,14515400
1999/5/28,129,130.75,128.59375,130.203125,88.249458,8748000
1999/6/1,130.125,130.15625,128.375,129.75,87.942368,6705300
1999/6/2,129.75,130.1875,128.015625,129.875,88.027061,6981900
1999/6/3,130.6875,130.875,129.78125,130.59375,88.514221,6076600
1999/6/4,131.46875,133.359375,130.9375,133.21875,90.293434,9787200
1999/6/7,133.4375,134.1875,132.90625,133.5625,90.526421,5299100
1999/6/8,133.375,133.796875,131.59375,132.25,89.63681,4895700
1999/6/9,132.40625,133.09375,131.8125,132.125,89.552063,7409700
1999/6/10,131.4375,131.46875,129.59375,130.90625,88.726059,7040700
1999/6/11,131.21875,132.21875,129.09375,129.8125,87.984688,12824800
1999/6/14,130.6875,130.75,129.546875,129.9375,88.069405,6823500
1999/6/15,130.46875,131.65625,130.078125,130.8125,88.662506,5700900
1999/6/16,132.375,133.875,132.375,133.3125,90.356964,7865800
1999/6/17,132.875,135.5625,132.625,134.5625,91.204178,8162800
1999/6/18,134.0625,134.6875,133.375,134.3125,91.309547,2875100
1999/6/21,134.46875,135.25,133.65625,134.625,91.521957,4646400
1999/6/22,134,135.1875,133.5,133.6875,90.884651,5862400
1999/6/23,133,133.625,132.125,133.03125,90.438522,9629200
1999/6/24,132.875,132.9375,130.65625,132.03125,89.758682,9176900
1999/6/25,132.59375,133.015625,131.25,131.703125,89.535591,4087000
1999/6/28,132.6875,133.625,132.5,133.3125,90.629723,5028900
1999/6/29,133,135.1875,132.78125,134.5625,91.479515,6956200
1999/6/30,134.625,137.5,133.84375,137,93.136604,16856100
1999/7/1,137,138.5,136.0625,138.03125,93.837639,9939500
1999/7/2,138.125,139.5,137.90625,139.40625,94.772408,3772800
1999/7/6,139.25,140.75,138.59375,139.375,94.75116,11221100
1999/7/7,139.0625,139.71875,138.515625,139.5625,94.878632,3230700
1999/7/8,139.0625,140.625,138.75,139.671875,94.953026,7101500
1999/7/9,140,140.59375,139.5625,140.5,95.515968,2976800
1999/7/12,140.9375,140.9375,139.5,139.875,95.091095,4436300
1999/7/13,139.375,139.921875,138.65625,139.375,94.75116,6477600
1999/7/14,140,140.21875,138.75,140.15625,95.282288,4382500
1999/7/15,140.78125,141.375,140.3125,141.046875,95.887733,3348600
1999/7/16,141.25,142.15625,140.75,141.8125,96.408287,2281500
1999/7/19,142.1875,142.25,140.5625,140.875,95.770897,4287000
1999/7/20,140.125,140.40625,137.53125,137.984375,93.805763,7060100
1999/7/21,138.09375,138.90625,137.3125,137.828125,93.699585,4793700
1999/7/22,137.4375,138,135.46875,136.015625,92.467415,7804100
1999/7/23,136.65625,137,135.125,135.75,92.286819,4603000
1999/7/26,134.875,136.125,134.625,134.75,91.606972,4333400
1999/7/27,136,137.203125,135.375,135.875,92.371796,5908500
1999/7/28,136.25,137.3125,135.59375,136.3125,92.669212,3955500
1999/7/29,134.9375,135.25,133.3125,134.40625,91.373268,7760600
1999/7/30,134.8125,135.34375,132.5625,132.75,90.247345,5994300
1999/8/2,132.75,134.75,132.5,133.0625,90.459778,6065500
1999/8/3,133.71875,133.84375,131.375,132.4375,90.034866,5445400
1999/8/4,132.71875,133.875,130.4375,130.625,88.802689,6497900
1999/8/5,130.875,131.9375,128.84375,131.8125,89.609978,10322000
1999/8/6,131.21875,132,129.5,130.375,88.632721,7537700
1999/8/9,130.59375,131.796875,129.75,130.09375,88.441551,5565900
1999/8/10,129.875,130.15625,127,128.65625,87.464249,9793300
1999/8/11,129.6875,130.53125,128.625,130.21875,88.526512,8003400
1999/8/12,130.6875,131.8125,129.90625,130.140625,88.473373,7036800
1999/8/13,131.625,133.25,131.125,133.15625,90.523499,5857700
1999/8/16,133.125,133.96875,132.25,133.75,90.927132,3927000
1999/8/17,134.4375,134.84375,133.125,134.625,91.521957,4808000
1999/8/18,134.203125,134.375,133.25,133.65625,90.86338,4355500
1999/8/19,132.375,133.234375,131.6875,132.5625,90.119827,6448100
1999/8/20,133.0625,134.125,132.6875,133.90625,91.033363,3663700
1999/8/23,134.8125,136.546875,134.65625,136.46875,92.775421,5637800
1999/8/24,136.0625,137.96875,135.375,136.96875,93.115341,9279500
1999/8/25,137.1875,138.78125,136.15625,138.375,94.07132,6005300
1999/8/26,138.28125,138.421875,136.5,136.71875,92.945381,4322300
1999/8/27,136.875,137.0625,135.0625,135.0625,91.819374,6247400
1999/8/30,135.34375,135.5,132,132.5625,90.119827,4652000
1999/8/31,132.9375,133.75,130.875,132.0625,89.779907,11453700
1999/9/1,132.9375,133.734375,132.3125,133.6875,90.884651,6863900
1999/9/2,132.125,132.671875,130.65625,132.109375,89.811821,10896300
1999/9/3,134.875,136.5,134.6875,135.96875,92.435471,9160800
1999/9/7,136.0625,136.625,135.21875,135.46875,92.095566,4560800
1999/9/8,134.84375,136.0625,134.03125,134.8125,91.64946,6159600
1999/9/9,134.75,135.25,133.6875,134.75,91.606972,6177800
1999/9/10,136.25,136.359375,134.9375,135.875,92.371796,2934500
1999/9/13,135.125,135.46875,134.5,134.953125,91.745071,2320500
1999/9/14,134.0625,134.5625,133.375,134.0625,91.139587,3736000
1999/9/15,135.4375,135.4375,131.875,131.9375,89.694923,6984500
1999/9/16,132.5,132.8125,130.3125,132.453125,90.045471,15377600
1999/9/17,132.625,133.9375,132.15625,133.75,91.183235,8542300
1999/9/20,133.9375,134,133.09375,133.5625,91.05542,2803900
1999/9/21,132.25,132.46875,130.15625,130.75,89.138008,9335200
1999/9/22,131.25,131.84375,129.75,130.609375,89.04213,13009100
1999/9/23,131.8125,131.8125,127.625,127.875,87.177979,12204100
1999/9/24,127.75,128.375,126.3125,127.75,87.092773,13792900
1999/9/27,128.75,129.75,128.28125,128.59375,87.667984,6970300
1999/9/28,127.9375,128.8125,125.5625,128.34375,87.497559,11063400
1999/9/29,128.4375,129.125,126.75,126.8125,86.453636,7580300
1999/9/30,127.4375,129.4375,126.96875,128.75,87.774513,7498900
1999/10/1,127.9375,128.5625,126.625,128.46875,87.582756,11127100
1999/10/4,129.1875,130.875,128.75,130.75,89.138008,6341600
1999/10/5,130.71875,131.96875,128.6875,130.625,89.052788,11976000
1999/10/6,130.75,132.8125,130.6875,132.625,90.416275,10308200
1999/10/7,132.859375,133,131.5,131.875,89.904953,6535600
1999/10/8,131.75,133.875,131.234375,133.875,91.268456,9674300
1999/10/11,133.59375,134.125,133.3125,133.65625,91.119308,4282000
1999/10/12,133.125,133.3125,131.1875,131.59375,89.713219,8686100
1999/10/13,130.6875,131.3125,128.1875,128.1875,87.39106,10469300
1999/10/14,128.484375,129.1875,126.75,128.15625,87.369736,10562200
1999/10/15,126,126.75,124.5,124.875,85.132774,14238700
1999/10/18,124.9375,125.9375,123.4375,125.78125,85.75058,9758800
1999/10/19,127.1875,128.25,125.9375,127,86.581467,14392900
1999/10/20,127.75,129.46875,127.125,128.25,87.433655,9759400
1999/10/21,127.21875,129,126.625,129,87.944946,9105400
1999/10/22,129.75,131.21875,129.5625,130.09375,88.690628,8309600
1999/10/25,129.3125,130.46875,128.75,129.4375,88.243225,8114300
1999/10/26,130.1875,130.6875,127.8125,127.8125,87.135376,6256300
1999/10/27,128.375,130.3125,128.25,130.125,88.711922,5433300
1999/10/28,132.4375,134.859375,132.1875,134.5625,91.737167,10509700
1999/10/29,135.84375,137.6875,135.71875,137,93.398903,10988600
1999/11/1,136.5,137,135.5625,135.5625,92.418884,4006500
1999/11/2,135.96875,137.25,134.59375,134.59375,91.758438,6516900
1999/11/3,136,136.375,135.125,135.5,92.376297,7222300
1999/11/4,136.75,137.359375,135.765625,136.53125,93.079361,7907500
1999/11/5,138.625,139.109375,136.78125,137.875,93.995468,7431500
1999/11/8,137,138.375,136.75,138,94.080658,4649200
1999/11/9,138.5,138.6875,136.28125,136.703125,93.196533,4533700
1999/11/10,136.25,138.390625,136.078125,137.71875,93.888885,6405600
1999/11/11,138.1875,138.5,137.46875,138.5,94.421494,4794100
1999/11/12,139.25,139.984375,137.125,139.75,95.273674,11802900
1999/11/15,139.84375,140.25,139.40625,140.078125,95.497383,2187500
1999/11/16,140.5625,143,140.09375,141.25,96.296318,7544800
1999/11/17,142.25,142.9375,141.3125,141.625,96.551964,9459000
1999/11/18,142.4375,143,141.625,142.625,97.233704,4491000
1999/11/19,142.40625,142.96875,142,142.5,97.148476,4832100
1999/11/22,142.4375,143,141.5,142.46875,97.127197,4155400
1999/11/23,142.84375,142.84375,140.375,141.21875,96.275017,5918000
1999/11/24,140.75,142.4375,140,141.96875,96.786346,4459700
1999/11/26,142.46875,142.875,141.25,141.4375,96.424118,1693900
1999/11/29,140.875,141.921875,140.4375,140.9375,96.08329,7348600
1999/11/30,140.75,142.3125,139,139.28125,94.95414,7682000
1999/12/1,139.3125,140.5,139,140.40625,95.721069,6980200
1999/12/2,140.625,141.375,140.375,141.25,96.296318,6698300
1999/12/3,143.03125,145.34375,143.03125,143.84375,98.064598,10045400
1999/12/6,143.53125,143.71875,142.25,142.78125,97.340248,3138900
1999/12/7,143.28125,143.3125,141.375,141.625,96.551964,10714200
1999/12/8,141.34375,142.0625,140.5,140.71875,95.934128,4611400
1999/12/9,141.8125,142.21875,139.375,141.40625,96.402863,6474700
1999/12/10,142.28125,142.8125,140.875,141.875,96.722366,5127300
1999/12/13,141.4375,142.71875,141.28125,142.125,96.892845,4210800
1999/12/14,141.625,142.484375,140.625,140.75,95.955421,5739000
1999/12/15,140.375,142.203125,140.03125,141.5,96.466766,6879100
1999/12/16,142.1875,142.65625,141.15625,142.125,96.892845,5854900
1999/12/17,143,143.3125,142.0625,142.6875,97.515083,4775400
1999/12/20,142.5625,143.1875,141.09375,141.65625,96.810333,4608700
1999/12/21,141.59375,144.0625,141.34375,143.8125,98.28392,7981300
1999/12/22,143.625,144.1875,142.96875,144.1875,98.540199,5377500
1999/12/23,145.015625,146.484375,145,146.484375,100.10994,5721700
1999/12/27,146.5,146.78125,145.0625,146.28125,99.971123,2691000
1999/12/28,145.875,146.5,145.484375,146.1875,99.907021,4084500
1999/12/29,146.3125,146.8125,145.3125,146.8125,100.334183,3001000
1999/12/30,147.125,147.5625,146.1875,146.640625,100.216766,3641300
1999/12/31,146.84375,147.5,146.25,146.875,100.3769,3172700
2000/1/3,148.25,148.25,143.875,145.4375,99.394493,8164300
2000/1/4,143.53125,144.0625,139.640625,139.75,95.50753,8089800
2000/1/5,139.9375,141.53125,137.25,140,95.678391,12177900
2000/1/6,139.625,141.5,137.75,137.75,94.140717,6227200
2000/1/7,140.3125,145.75,140.0625,145.75,99.608055,8066500
2000/1/10,146.25,146.90625,145.03125,146.25,99.949753,5741700
2000/1/11,145.8125,146.09375,143.5,144.5,98.753738,7503700
2000/1/12,144.59375,144.59375,142.875,143.0625,97.771339,6907700
2000/1/13,144.46875,145.75,143.28125,145,99.095474,5158300
2000/1/14,146.53125,147.46875,145.96875,146.96875,100.440948,7437300
2000/1/18,145.34375,146.625,145.1875,145.8125,99.650757,6488500
2000/1/19,145.3125,147,145,147,100.462326,6157900
2000/1/20,146.96875,146.96875,143.8125,144.75,98.924614,5800100
2000/1/21,145.5,145.5,144.0625,144.4375,98.711052,6244800
2000/1/24,145.65625,145.84375,139.40625,140.34375,95.913361,7896900
2000/1/25,140.515625,141.9375,139,141.9375,97.002556,9942500
2000/1/26,141,141.546875,140.09375,140.8125,96.233673,5158100
2000/1/27,141.84375,142.21875,138.125,140.25,95.849266,10922700
2000/1/28,139.4375,140.0625,135.53125,135.875,92.859306,11916200
2000/1/31,135.8125,139.671875,135,139.5625,95.379395,10768700
2000/2/1,139.75,141.6875,138.53125,140.9375,96.319107,8419900
2000/2/2,141.28125,142.25,140.375,141.0625,96.404541,6205900
2000/2/3,140.875,143.25,140,143.1875,97.856789,7997500
2000/2/4,143.1875,144,142.125,142.59375,97.451012,4925400
2000/2/7,142.5625,142.78125,141.4375,142.375,97.301529,5845800
2000/2/8,143.96875,144.5625,143.625,144.3125,98.625618,4936400
2000/2/9,144.46875,144.46875,141.265625,141.28125,96.554039,8511500
2000/2/10,141.625,142.5625,140.875,141.5625,96.746239,6690600
2000/2/11,141.84375,141.9375,138.03125,138.6875,94.781425,9849800
2000/2/14,139.78125,139.78125,138.3125,139.5,95.336678,8528800
2000/2/15,139.25,141.21875,137.796875,141.078125,96.415207,11078300
2000/2/16,140.375,140.9375,138.796875,139,94.995003,8845400
2000/2/17,140.4375,140.4375,138.21875,138.28125,94.503777,7584200
2000/2/18,138.875,138.875,134.625,135.3125,92.474899,9409200
2000/2/22,135.1875,136.34375,133.53125,134.96875,92.239952,16415400
2000/2/23,135.625,137.46875,134.5,136.5625,93.329185,12119000
2000/2/24,136.6875,137.03125,133.09375,133.8125,91.449768,17375000
2000/2/25,135.1875,136.71875,133.125,133.328125,91.118752,10559900
2000/2/28,133.375,136.6875,132.71875,136.125,93.030151,13397800
2000/2/29,136.0625,137.4375,135.75,137.4375,93.927124,8242500
2000/3/1,137.625,139,137.21875,138.4375,94.610588,6868000
2000/3/2,138.6875,139.125,137.34375,138.53125,94.674644,7600200
2000/3/3,140.4375,141.71875,139.71875,141.125,96.447258,12770300
2000/3/6,140.8125,141.34375,138.75,139.75,95.50753,11967100
2000/3/7,140,140.15625,135.21875,137.046875,93.66021,20062000
2000/3/8,136.46875,137.84375,135.03125,136.875,93.542732,11808500
2000/3/9,137.25,140.875,136.125,140.875,96.276367,5500900
2000/3/10,140.1875,142,139.53125,140.125,95.76387,7924600
2000/3/13,136.6875,140.46875,135.6875,138.59375,94.717369,10540500
2000/3/14,139.28125,140.09375,136.15625,136.625,93.371864,8263900
2000/3/15,136.875,140.4375,136.0625,139.8125,95.550255,10300800
2000/3/16,141.625,146.84375,140.875,146.34375,100.013832,25601400
2000/3/17,145.8125,148,145.4375,146.9375,100.674835,10272900
2000/3/20,146.875,147.34375,144.78125,146.1875,100.160965,12502300
2000/3/21,145.53125,149.75,144.5,149.1875,102.216438,13612600
2000/3/22,149.5625,150.84375,148.6875,150.09375,102.837364,8260000
2000/3/23,149.15625,153.46875,149.15625,152.65625,104.593056,11654500
2000/3/24,152.875,155.75,151.71875,153.5625,105.213974,11462900
2000/3/27,153.375,153.78125,151.8125,151.9375,104.100601,8798600
2000/3/28,151.25,152.984375,150.59375,151.0625,103.501099,6334400
2000/3/29,151.5625,152.484375,149.65625,151.21875,103.60817,6747500
2000/3/30,150.15625,151.921875,147.125,148.6875,101.873848,9491900
2000/3/31,149.625,152.3125,148.4375,150.375,103.030037,9249100
2000/4/3,150.125,151.25,148.6875,151.25,103.629585,8508200
2000/4/4,151.75,153,141.390625,150.125,102.85878,19585500
2000/4/5,147.875,150.8125,147.625,149.1875,102.216438,8387200
2000/4/6,150.25,151.6875,149,150.484375,103.105019,6378500
2000/4/7,151.5625,152.125,150.5,151.4375,103.758018,6023600
2000/4/10,151.75,153.109375,150.3125,150.84375,103.351219,9624200
2000/4/11,150,151.625,148.375,150.40625,103.051453,9006400
2000/4/12,150.375,151.15625,146.15625,146.28125,100.22522,10779200
2000/4/13,147.46875,148.15625,143.78125,144.25,98.833481,12225800
2000/4/14,142.625,142.8125,133.5,136,93.180939,29604000
2000/4/17,135.1875,140.75,134.6875,140.75,96.43544,23918200
2000/4/18,140.5625,144.46875,139.78125,144.46875,98.983353,11069200
2000/4/19,144.5,145.125,142.53125,143.125,98.062645,6553700
2000/4/20,143.5625,143.9375,142.375,143.8125,98.533745,8537600
2000/4/24,141.5,143.3125,140.5,142.25,97.463181,12893100
2000/4/25,144.625,148.15625,144.4375,148.15625,101.509872,14102000
2000/4/26,147.96875,148.75,146,146.484375,100.364365,7711100
2000/4/27,143,147.34375,143,146,100.032501,15595300
2000/4/28,147,147.859375,145.0625,145.09375,99.411575,8743400
2000/5/1,146.5625,148.484375,145.84375,147.0625,100.76049,7328300
2000/5/2,145.5,147.125,144.125,144.125,98.747803,9411900
2000/5/3,144,144,139.78125,140.75,96.43544,12630700
2000/5/4,142,142.359375,140.75,141.8125,97.163445,5963600
2000/5/5,141.0625,144,140.9375,143.53125,98.341011,7862400
2000/5/8,142.75,143.375,141.84375,142.453125,97.602333,5064100
2000/5/9,143.0625,143.40625,140.265625,141.3125,96.820854,5620300
2000/5/10,140.5,140.96875,137.75,138.125,94.636948,10293900
2000/5/11,140.125,141.5,139.125,141.28125,96.799423,7091100
2000/5/12,141.8125,143.46875,141.625,142.8125,97.848541,5960800
2000/5/15,142.75,145.609375,142,145.28125,99.540024,4441300
2000/5/16,146.5625,147.71875,145.3125,146.6875,100.503517,8192200
2000/5/17,145.6875,146.1875,144.46875,145.15625,99.454414,5907200
2000/5/18,145.625,146.3125,143.375,143.375,98.233986,4325600
2000/5/19,142.5625,143.234375,140.40625,141.125,96.69239,6518400
2000/5/22,141.25,141.46875,137,140.0625,95.964386,10839400
2000/5/23,140.4375,140.8125,137.5625,138,94.551285,7979200
2000/5/24,138,140.6875,136.5,140.25,96.092865,11081500
2000/5/25,140.6875,141.8125,137.71875,137.84375,94.444168,8278900
2000/5/26,138.8125,139.6875,137.328125,138,94.551285,4814000
2000/5/30,140,142.9375,139.46875,142.5,97.634476,5362700
2000/5/31,142.5625,144,142.09375,142.8125,97.848541,6056500
2000/6/1,143.6875,145.4375,143,145.3125,99.561485,8961600
2000/6/2,148.9375,149.09375,147.484375,147.84375,101.295746,8962200
