,Unnamed: 0,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,year,month,day,weeknumber
57,-0.3670634920634921,-0.07228154792317869,-0.08043218250247666,-0.30286996953663586,-0.3395760013407058,-0.2949452370658606,-0.2930479866787759,0.1221461187214612,-0.05972526109312766,,0.48611111111111116,-0.2907407407407407,-0.4965277777777778
58,-0.3194444444444445,-0.01989902728906757,-0.025879532529021154,-0.2711239377906038,-0.2837690631808269,-0.21453019167027035,-0.24127686951256352,0.14269406392694065,-0.022949095165780822,,0.48611111111111116,-0.25740740740740736,-0.2465277777777778
59,-0.27182539682539686,0.042156449617738796,0.0387073732089036,-0.25669392336058966,-0.20986257750963502,-0.2132331748090514,-0.1663449894035716,0.20091324200913246,0.009660903635322165,,0.48611111111111116,-0.22407407407407404,0.00347222222222221
60,-0.22420634920634924,-0.005194351015388216,-0.006562467691969036,-0.1657848324514984,-0.1766800737388961,-0.15616443291540663,-0.18269376324553357,-0.028538812785388123,0.0008490105769358796,,0.48611111111111116,-0.1907407407407407,0.2534722222222222
61,-0.17658730158730163,-0.14277708912943246,-0.14501508374175462,-0.19464486131152767,-0.21438746438746323,-0.1522733823317489,-0.17179458068422543,0.03995433789954339,-0.1307898816422225,,0.48611111111111116,-0.15740740740740738,0.5034722222222222
62,-0.128968253968254,-0.12027044887449839,-0.12248017968347424,-0.18310084976751584,-0.21137087313557792,-0.16394653408272164,-0.17860656978504297,-0.004566210045662094,-0.10580786509744369,,0.48611111111111116,-0.05740740740740738,-0.4965277777777778
63,-0.08134920634920638,-0.0777590912336557,-0.07832323932144727,-0.18742985409652033,-0.16913859560918257,-0.1393032137195572,-0.1281978504389938,0.13926940639269408,-0.07053032043852989,,0.48611111111111116,-0.024074074074074046,-0.2465277777777778
64,-0.033730158730158756,0.02341582939626043,0.028225362638906983,-0.11527978194644818,-0.10428188369364717,-0.07574938751981637,-0.07097714199212754,0.15639269406392695,0.0013135831701501224,,0.48611111111111116,0.009259259259259285,0.00347222222222221
65,0.01388888888888886,-0.0943743417798125,-0.09293062868214887,-0.08641975308641943,-0.10428188369364717,-0.0809374549646935,-0.07506433545261768,0.002283105022831058,-0.07650981929957773,,0.48611111111111116,0.04259259259259262,0.2534722222222222
66,0.06150793650793648,0.03271574149273414,0.04117081663900441,-0.028699695366361393,-0.02585051114462761,-0.04332396598933647,-0.06688994853163693,0.03310502283105023,0.033009422997508954,,0.48611111111111116,0.07592592592592595,0.5034722222222222
67,0.1091269841269841,-0.11596334757951923,-0.11455603182060688,-0.07198973865640479,-0.08467404055639241,-0.051106067156651946,-0.053265970330001855,0.04680365296803654,-0.11598350351010404,,0.48611111111111116,0.17592592592592596,-0.4965277777777778
68,0.15674603174603172,-0.0005432472809823195,0.0023535197357510695,-0.0792047458714121,-0.08769063180827771,-0.09261060671566625,-0.12138586133817625,-0.158675799086758,0.03245493312818873,,0.48611111111111116,0.20925925925925928,-0.2465277777777778
69,0.20436507936507933,-0.09076895823463763,-0.09182720127255317,-0.15856982523649157,-0.1404809787162719,-0.1522733823317489,-0.10367468967605104,0.057077625570776266,-0.0730929628075504,,0.48611111111111116,0.2425925925925926,0.00347222222222221
70,0.251984126984127,-0.12307735944910067,-0.12240782450462316,-0.09940676607343239,-0.09824870118987655,-0.06796728635250136,-0.08868831365425275,0.050228310502283116,-0.13596012501831647,,0.48611111111111116,0.27592592592592596,0.2534722222222222
71,0.2996031746031746,-0.18735980264077898,-0.18866773970873668,-0.09507776174442789,-0.11785654432713132,-0.06796728635250136,-0.09005071147441646,0.009132420091324207,-0.1792702796760314,,0.48611111111111116,0.3092592592592593,0.5034722222222222
